size_kb,entropy,ext_exec_score,packed_score,n_suspicious_strings,imports_count,write_syscalls,rename_ops,macro_score,script_score,is_archive,compression_ratio,ext_entropy,network_contact,has_signature_hit,label
375.5931611489905,4.180456456493122,0.0,0.12554016406727528,1,8,16,9,0.04355423253320028,0.014466952669415965,0,0.24213247367423518,0.3149491413116552,0.08845199348136085,0,benign
192.7044966465576,2.525019399490909,0.0,0.1553803422642588,3,11,19,0,0.09751825071480347,0.033717540544991154,0,0.13643981301615535,0.1738310305749536,0.07653570684635355,0,benign
45.191411588845064,3.716984668703822,0.0,0.06066616717245298,0,12,39,4,0.06455851367942692,0.0048423874795872415,0,0.16700329190692614,0.063706826750791,0.10559870457344694,0,benign
48.258598783743224,4.6240024299422195,0.0,0.08042407783383616,0,6,20,0,0.026611837561243884,0.07994306713172047,1,0.5464386536285691,0.4055171892484845,0.14928902686455747,0,benign
568.0571366166133,3.7002392633871675,1.0,0.2994629763288999,3,199,31,2,0.004254914516797394,0.014737943528984138,0,0.4580165794288105,0.22325701379314808,0.09845439293962074,0,benign
173.5978043210337,4.327286246143791,0.0,0.0,0,18,64,3,0.0046194593787119015,0.10042654749170093,0,0.3975214348604942,0.3089371328802179,0.23216739265287423,0,benign
553.5261220536902,3.7579587303154156,0.4,0.025548487997035907,0,5,22,0,0.0,0.22129600767651314,0,0.32926157410587625,0.7138111894579267,0.05672124276986858,0,benign
60.40491965559283,3.636304596964886,0.0,0.0048172941269885305,4,11,41,0,0.06138161861181888,0.04328669587776498,0,0.3896415972839533,0.34406957116830944,0.0,0,benign
236.85774584892908,4.891280204392663,0.0,0.22429624064351372,2,9,0,3,0.023582881409024883,0.08636349421353756,0,0.394332569477535,0.16495242527093867,0.001978757058112346,0,benign
230.77500749579664,3.4443600916871357,1.0,0.06062784450377448,0,162,3,1,0.009936731968541349,0.12745062594934095,0,0.05754755466360569,0.26776767993237816,0.05720823485768748,0,benign
672.2531244284205,5.361877477826947,0.0,0.0,0,6,22,2,0.0,0.10240185449334,0,0.466506448141478,0.1402809048518967,0.0,0,benign
1132.244731539724,4.882077101548708,0.0,0.00033376915321171874,0,2,20,5,0.10225075629776065,0.1459819998865443,0,0.4590375043347741,0.10093235482575091,0.09085036690190597,0,benign
257.3255481891453,3.4580140169123794,0.0,0.012243524106246184,2,2,54,5,0.054112909674585506,0.1204924207707601,0,0.5370401859404151,0.3345968733408097,0.0054681861882052915,0,benign
75.77765839196913,5.555920997767344,0.0,0.0,2,8,0,0,0.06114178783479743,0.10576186237352322,0,0.12425010292673953,0.4672191739941377,0.0,0,benign
195.49521860200298,5.299065211599108,0.0,0.23058409517425862,2,8,59,1,0.02867199262571369,0.0664289059508381,0,0.3361174578841778,0.17532607616517798,0.0,0,benign
663.6952474556332,2.5820832606411424,0.0,0.21688505978489073,3,8,0,2,0.04264568234751513,0.10380741683800734,0,0.5178029783243274,0.3533381828427424,0.0,0,benign
269.1565973885547,4.195824822265938,0.0,0.0,3,13,27,2,0.006203905385609058,0.024365798068810698,0,0.40888257238216397,0.36132119195981516,0.0,0,benign
438.74599976944626,4.4258730138863775,0.4,0.13168674917254317,0,6,51,4,0.02096086900756082,0.0,0,0.17871237659997097,0.2595397429885926,0.0038808790733360285,0,benign
2732.1713573502684,5.128088321964318,0.0,0.23699108007788378,3,1,70,0,0.0,0.06568617008542163,0,0.48660885834292417,0.05,0.11031840880401705,0,benign
15.593214357697137,3.0285128488890414,0.0,0.0851489402316652,0,5,3,0,0.0,0.17927416618399694,0,0.3392725116592853,0.24274817890155245,0.14861605558817523,0,benign
31.62658190759929,4.3387896774811,0.0,0.0,1,11,42,0,0.0,0.060088806269074674,0,0.47040507764334777,0.2698750658519207,0.1802447269020528,0,benign
841.4750326355202,4.95423467640396,0.4,0.17634183749730667,1,8,9,6,0.024164010253983882,0.4631171729330708,0,0.2626634203727612,0.2378153575873917,0.02741631518778029,1,benign
1109.2083644678246,3.3323032812914533,0.0,0.10308613939972908,1,12,24,7,0.0015254510624813002,0.17635827616763788,0,0.5528152847088518,0.43289206292770427,0.15420393986560235,0,benign
112.49391214538976,4.296726923348249,0.4,0.2396846362602908,0,5,30,5,0.010958913448636715,0.27120683525591993,0,0.28991676173657516,0.16689589624004297,0.09189069880461322,0,benign
52.26590444814565,6.783934961258818,0.0,0.0,2,8,25,0,0.024661119888846797,0.03311471862067271,0,0.18519360109588157,0.41745554755287806,0.0,0,benign
184.75492443070698,4.373942047805148,0.4,0.053528045517997114,0,14,73,6,0.0,0.0,0,0.32498363450682816,0.0989213104689696,0.0,0,benign
701.759954766315,4.243695953770323,0.0,0.16809687878258897,2,19,61,9,0.006886407893630838,0.027827746575067758,0,0.46786278068590814,0.27201208745515426,0.06027036598531317,0,benign
136.5154540848024,2.9821970439570977,0.0,0.09543133200887341,0,2,0,0,0.023627661072962283,0.05333203287856789,0,0.1574163820656365,0.3379970364363456,0.0,0,benign
495.47597479024813,3.0943744251110528,0.0,0.0,0,12,0,2,0.015427817472560397,0.11564595567737146,0,0.5285543643053785,0.30363222890675745,0.0,0,benign
301.88248091480426,3.3335389161708635,0.0,0.24642545868231316,0,14,0,0,0.09381835521750485,0.0,0,0.44532394527874714,0.4791302406659974,0.07428876773871387,0,benign
123.02662469347071,3.928097937852073,0.0,0.047207047919629624,3,14,7,0,0.04325763107097734,0.0,0,0.09640622938375809,0.3221923904885903,0.0,0,benign
124.57654103710503,4.74367946609397,0.0,0.09314106489730868,3,18,15,0,0.02900136565620786,0.04970625155294378,0,0.5807972825390425,0.22967737735847227,0.0,0,benign
329.95334940559167,2.5341340534360968,0.0,0.12097405392542436,0,2,7,3,0.0,0.04733416066623124,0,0.36650612624490086,0.298709557936226,0.053582232455788706,0,benign
149.80198443527757,3.004838003590745,0.4,0.31903298779796724,1,4,67,8,0.0,0.2790992994178108,0,0.2799294975994941,0.05,0.0,0,benign
141.24192204170356,4.588978091733733,1.0,0.0,0,187,32,0,0.035142898454922675,0.013451390202930895,0,0.16769937949321834,0.3607579557134954,0.16546654179814058,0,benign
236.99216608234644,5.073911287256287,0.0,0.13469676522677307,0,4,80,4,0.01647885169422332,0.14037980185574872,0,0.4851526473468631,0.1192192223233157,0.019863581327196168,0,benign
594.4875971439243,4.603230374714593,0.0,0.10248925550048837,2,8,38,0,0.11789820952185197,0.0517669139279215,0,0.21916594737252887,0.22243892644599675,0.0,0,benign
273.23820321144314,4.9549171550969575,0.0,0.1234144354840263,2,9,13,1,0.0,0.04458921845096722,1,0.38859467138990605,0.17375817207275707,0.10129700670766983,0,benign
175.53213472541364,4.231042245676555,0.0,0.09535892973547373,1,8,40,3,0.0076106970160340365,0.018576695262185423,0,0.14470636377638063,0.2831034092235297,0.0,0,benign
94.16744020915348,5.045376998994369,0.4,0.0566239938919696,2,12,29,2,0.018439220293319333,0.0,0,0.5842418438260676,0.2231595274331326,0.19353618168523912,0,benign
99.83823816543816,3.9354351612175895,1.0,0.19472943327512443,1,209,5,9,0.022520913076847622,0.050002564990552764,0,0.07259558296787974,0.3410929311003462,0.04105153115394634,0,benign
158.1116897949321,3.6450426538215184,0.0,0.030516511265882104,3,9,37,1,0.07582470271850214,0.0,0,0.2867581001115573,0.22172380817914616,0.2053579549466794,0,benign
154.08419716882867,2.9553411601244646,0.4,0.11239233718203354,0,19,9,3,0.0,0.3050838445841788,0,0.055112337084449216,0.1522248252449212,0.04664421021768972,0,benign
720.8751418392002,5.032418728165775,0.0,0.03551060333854443,0,6,30,0,0.0011486371915777043,0.05669639939411091,0,0.37222257754943955,0.44143175436855064,0.0,0,benign
316.09616429390417,4.272593605602018,0.0,0.0,1,15,37,1,0.04087913747851475,0.08550925704639746,0,0.17506513066093543,0.5065579407238365,0.0,0,benign
1659.846079639652,5.30412135269702,0.0,0.11998169806432947,1,15,45,5,0.0033137469678121466,0.11189703647004991,0,0.13080452266312637,0.36173732142196,0.2251834727898102,0,benign
25.70342565070995,5.108875514921186,1.0,0.10903258412543816,0,75,3,0,0.033661946950753786,0.1507568372712777,0,0.19137924271397583,0.3288095766861995,0.0,0,benign
332.1501109368108,3.8092415147397536,0.0,0.1297650872116531,1,8,18,0,0.0,0.0455523580926307,0,0.4048834584042746,0.08858587305271642,0.0006662701849599398,0,benign
387.63135420785017,4.521090705714336,0.0,0.1488091370347724,1,6,23,4,0.03439941585721822,0.04033289811853811,0,0.5198824940383048,0.4052071621813446,0.028340415024969822,0,benign
715.5721111199852,4.124542549825271,0.0,0.07452055362619106,0,7,49,2,0.0,0.11597971665424593,0,0.29373422268768473,0.3720509816557335,0.05578356008023766,0,benign
109.78489168556287,5.732705176578421,0.0,0.09293778396878306,2,6,31,0,0.15910839414794553,0.0,0,0.36671780115981545,0.5221573758204405,0.0,0,benign
188.90247930685763,4.664194915986243,0.4,0.16389187480634992,0,10,11,0,0.019391517722947706,0.06588940177650338,0,0.2363339854716595,0.08050971840405038,0.08372430487348118,0,benign
658.4196930692157,4.4745170606652245,0.0,0.1517459208094084,3,14,49,1,0.08734509536110623,0.10597659267811858,0,0.48849352694927534,0.3963249650085311,0.08428580995423696,0,benign
551.9436533856352,2.668568135384791,0.0,0.11364130625923059,1,1,46,2,0.05194183916749917,0.03285876779326846,0,0.2502069325125605,0.4816294510789328,0.04755639418508166,0,benign
187.78519735641035,2.5688330986057313,0.0,0.21926149070615425,0,8,20,2,0.031125483562782795,0.2067048599369295,0,0.40116183403881656,0.46738732825528306,0.013213866091708826,0,benign
313.7330856999763,4.497619255017272,0.0,0.13642430985567203,2,16,73,1,0.021097176439328905,0.14082623884205087,0,0.1876152573828988,0.4753526443059942,0.10969865590164382,0,benign
131.76295696432646,4.979881792278426,1.0,0.13484565486127245,1,100,36,0,0.0,0.058938127044665514,0,0.39671845208682666,0.05,0.05839607020443053,0,benign
250.77857145067787,4.520939202989473,0.4,0.01798085469668549,1,6,59,5,0.028466726124428597,0.0,0,0.5099992915050131,0.2497779128328173,0.0,0,benign
212.43554413545849,4.305372739286171,0.0,0.03811088765966802,1,8,44,0,0.1378238451844537,0.18589678988746428,0,0.2552004976327088,0.05,0.017253112190542423,0,benign
122.04645317124876,5.439119833939782,0.0,0.04054417449637197,1,17,41,8,0.006785567438817685,0.0,0,0.19682222038417274,0.05,0.09893098176031268,0,benign
616.296641576222,4.037646485611832,0.0,0.07713616046169348,0,10,26,2,0.00020539382910177324,0.0,0,0.1723140822112589,0.14625391592429518,0.15060657916516879,0,benign
136.05238786985004,3.4047417689958532,0.0,0.11539626204800624,0,11,30,2,0.03444110606190869,0.15705406602077623,0,0.2506752608520827,0.05,0.07852015395558241,0,benign
295.4946794480067,5.261321865167753,0.0,0.14267408345893004,2,10,21,0,0.036570840700765224,0.09796823470121423,0,0.33208925864869726,0.19479098547052298,0.05923861939121723,0,benign
589.763435972847,2.80435413355746,0.0,0.08625840326050711,0,5,6,0,0.0483955609402244,0.043782778654940645,0,0.18974480850935432,0.23035792332405294,0.0,0,benign
272.57123027859967,3.432310334521779,0.0,0.10300292585134223,1,12,17,0,0.12170459712061454,0.0,0,0.0686170693900751,0.4932054738225051,0.0,0,benign
41.94550636472811,4.63247933697193,0.0,0.15943171467311829,0,6,28,1,0.07831433065478711,0.044482305302460494,0,0.13380617283070162,0.23492837277350512,0.05429062714786193,0,benign
227.77157755258267,3.7494579219498876,0.4,0.1793813776956446,2,10,30,4,0.002563696432877809,0.0,0,0.5003750724161177,0.21657285455172448,0.06444247143838423,0,benign
332.3093437478931,3.3977154154078577,1.0,0.05399305824192573,0,318,1,0,0.0,0.10792609124899484,0,0.54238732111481,0.23535025422706293,0.18366910611723036,0,benign
891.2045937931892,3.9139920557200054,0.0,0.16993689024875608,0,7,17,0,0.034145368949662545,0.05397291746221948,0,0.31648838252907113,0.10273762082587698,0.09737515075476297,0,benign
64.55734335193394,5.302654460016595,0.0,0.07826944789731004,0,10,18,0,0.0333846998537542,0.040232621622954615,0,0.12776361470217668,0.6828999905704121,0.06687881394248471,0,benign
528.4850944254872,2.1117170193529926,1.0,0.20350587419555277,0,134,22,3,0.0,0.11953489887800565,0,0.15401105846160273,0.2036717519154948,0.11471608726678394,0,benign
0.9445637199750282,3.812178363115649,0.0,0.0,2,11,31,0,0.04140819281763382,0.11522328021130218,0,0.5841126110768138,0.23474314457196221,0.05426142293157127,0,benign
427.8760448218366,6.263735346202082,0.0,0.16473485403732346,1,3,41,0,0.0,0.0019023623185392413,0,0.4161067869551318,0.2875955099830976,0.08122677418777305,0,benign
4020.3800899349094,4.719211765529123,0.0,0.028760959284634582,1,7,25,4,0.04190256450036051,0.06462335901821442,0,0.2814561289291125,0.05,0.022284395499689552,0,benign
638.4643662311314,4.568969196194328,0.0,0.00507624120080187,0,10,42,3,0.0,0.0,0,0.3853151043508644,0.05,0.03554273661052862,0,benign
1253.1099674814411,4.709046320492856,0.0,0.0,1,13,32,0,0.012039223666164035,0.01597889894793967,0,0.5414264046783982,0.17771843674292875,0.12565217940929452,0,benign
159.62249925444206,6.025169963069404,0.0,0.047869676827122135,2,10,2,3,0.014913198954804082,0.0148386694068623,0,0.2718251089323974,0.3063803785105202,0.009241779836222798,0,benign
137.51621475054478,4.470558387653804,0.0,0.0,3,1,9,1,0.0,0.06801011091889371,0,0.4882994958517447,0.2859025232695915,0.008075040240171659,0,benign
1185.9146540000352,3.3576563698795843,0.0,0.07282839960968417,1,14,44,6,0.04400466310677245,0.07569964703928102,0,0.16744797045875917,0.32134066391038235,0.013210652106112733,0,benign
254.74378609549325,3.822326572868459,0.4,0.2035454891995877,3,7,4,0,0.0,0.42616570314202346,0,0.4892159705706198,0.2601717992363157,0.0,0,benign
53.41203197312281,4.177858219408763,0.0,0.02352674836130017,1,13,0,0,0.09750480637163064,0.0,0,0.24351851132883007,0.31034443982946763,0.0505305491302767,0,benign
816.3303088306759,3.8683351582937155,0.4,0.013486919758710067,1,12,9,0,0.0,0.23939012744926008,0,0.3935762864946652,0.1860562704096006,0.1350591194963413,0,benign
606.9704222340259,4.2774789154677,1.0,0.12378285779755896,2,225,12,0,0.033297287957125825,0.0,0,0.17884088116445307,0.22006305000461443,0.13403202335083725,0,benign
274.1879818577222,3.4656037832501703,0.0,0.3968921954554091,1,13,0,0,0.0772840583921327,0.0015774850887506284,0,0.5532720372079923,0.6304534643901005,0.1698643356752358,0,benign
334.7005816870619,5.2925665905660395,0.0,0.2785049040252502,0,12,42,0,0.0,0.11728022359740271,0,0.14526842897522727,0.4922983221928185,0.04670774238717952,0,benign
241.17043737794316,4.207918114187964,0.0,0.21305837946040374,1,16,0,0,0.0,0.06115401581378037,0,0.20142003919685064,0.05,0.005639798235620934,0,benign
844.878037906626,4.048227280388677,0.0,0.13821873110043129,2,14,0,2,0.04734310689832392,0.01510331822277023,0,0.42323481339356617,0.17082377668181287,0.15325519241822583,0,benign
437.06522217970337,3.742883186150147,0.0,0.12135588305389802,1,21,42,2,0.0,0.0,0,0.2319010914533986,0.37540984756430396,0.07256735264664035,0,benign
254.99035161600875,3.2895366199592053,0.0,0.0,0,7,0,0,0.0,0.028216536736620695,1,0.4880305452799061,0.05,0.08089430421924726,0,benign
88.4083378819397,4.112636091557303,0.0,0.3274563946955259,0,14,71,6,0.035975032425695413,0.0,0,0.2370547810470356,0.07415648807798342,0.0213089703426187,0,benign
23.633319238200237,3.7057913767486323,0.0,0.18883017416976705,0,13,54,0,0.10852880514351432,0.03633375615940701,0,0.2703375262785762,0.2722958080597451,0.18018555790787139,0,benign
722.7729933833753,4.583541362995007,0.0,0.29550738667325605,4,1,75,0,0.005462255822570094,0.040186135844296936,0,0.17669232953872377,0.07944544771574291,0.01990254320156251,0,benign
1665.007288536223,4.579499763148486,0.4,0.2345923606983758,0,17,23,0,0.003445398426143155,0.0,0,0.07317940613889055,0.36635564546957844,0.07273498431499507,0,benign
278.973299368603,4.438719524475444,1.0,0.05476600975495534,0,278,37,1,0.0,0.0,0,0.11368035823710268,0.39451609171742097,0.0,0,benign
149.95459804542762,2.8956922646013927,0.0,0.12293441641777976,0,11,21,1,0.007642888842638982,0.09980944190437369,0,0.5705215495285372,0.29408664907360166,0.020445236234157293,0,benign
431.2509093312836,4.248744116996612,0.0,0.16682181902909032,4,14,49,0,0.12704616933385657,0.024744259169844608,0,0.27024966932385547,0.35342391491017183,0.0,0,benign
938.6598716520793,4.780004278029301,0.0,0.1442966320310538,1,9,39,3,0.002829748326729076,0.03054003105902695,1,0.537066421956128,0.05,0.10630456713023004,0,benign
278.5705314031872,3.7657988341720072,0.4,0.15137982312046588,3,11,30,0,0.019866898038614487,0.13357616521005394,0,0.10166168466541034,0.3378114894107776,0.0,0,benign
161.67584767952124,3.218967468076915,0.0,0.03392534925995738,3,11,38,0,0.01860088967081192,0.0,0,0.20324066154937742,0.43063030505509425,0.11278597386117119,0,benign
78.3515926552775,5.533909380482511,0.4,0.0,1,9,2,1,0.03079634927799179,0.5406605237073705,0,0.5078299205803403,0.05,0.012441877498380598,0,benign
65.37708286656594,4.713825750802616,0.0,0.0,0,6,5,2,0.0,0.0,0,0.363523781974409,0.3723299032582707,0.09205593170444248,0,benign
163.58653549814474,4.629506235573809,0.4,0.11373810089077707,2,5,46,3,0.039660358096877395,0.008602960241781005,0,0.29245875191574894,0.4526305634939334,0.03732036184118417,0,benign
65.10636294107023,3.4111202656346538,0.0,0.10479258043672791,3,12,44,6,0.0006486501587698139,0.10091865848641088,0,0.5030645021855599,0.27898796333635023,0.04661744394798351,0,benign
855.908163347844,3.6775354333990875,0.0,0.11387919326457761,0,10,38,2,0.02412733373981401,0.1301631365443113,1,0.6044328847060119,0.42878605510129153,0.04431621472572934,0,benign
34.36072839763235,2.7244260341440625,0.0,0.27499645755067603,2,15,21,3,0.0,0.05950597967147127,1,0.4014081965364734,0.05,0.08069776160781013,0,benign
89.8063066943638,3.3026090293011094,0.0,0.2261227357090669,2,15,23,0,0.011335021043116312,0.13036327468864445,0,0.27581255255143644,0.2085072328838754,0.025947209205898727,0,benign
21.513750046738824,4.249394056561733,0.0,0.2272501861621439,1,7,66,4,0.08290663267208825,0.007102389538662372,0,0.30240523211127723,0.35162270245649857,0.09563573920934726,0,benign
57.66215922588604,4.488667059909456,0.4,0.15382956654035945,2,1,39,0,0.0052835657790507445,0.4403044388764832,0,0.5130053105303415,0.14596404358819648,0.011579118184933734,0,benign
103.96602397134065,3.496933897215656,0.0,0.06933915949927526,2,3,4,7,0.00874151935400649,0.05966413736953648,0,0.2657410905000519,0.32305711975142054,0.015983723860223863,0,benign
98.71712214315707,2.781154472494931,1.0,0.24018481800686028,1,38,0,5,0.0,0.0,0,0.4341875859118447,0.283412208140125,0.0,0,benign
104.78447225985381,3.0189401417209103,0.0,0.0,4,9,45,3,0.027548041066706185,0.0,1,0.6384141643571174,0.4203625802897383,0.10400849532594629,0,benign
130.0259905676027,2.910027517888884,0.0,0.03347409125870174,4,12,53,3,0.0,0.11816023676594087,1,0.6511500125765108,0.3111625460619417,0.1405322768023829,0,benign
541.6101636726135,4.553052498552677,0.0,0.21812890348261726,0,20,0,0,0.0037981257185978248,0.0,0,0.22806200476598487,0.05,0.0617682798076662,0,benign
248.64096671713403,5.757177101601616,0.0,0.19142186405463696,3,11,17,0,0.023220831947193685,0.0,0,0.37340912902845075,0.31958913195961214,0.14732248659329772,0,benign
149.18060076461308,3.4213252240324494,0.0,0.09020933913098156,2,6,38,0,0.12732423237842527,0.07098983441973655,0,0.2377285208656046,0.1766053639351025,0.03575595789857486,0,benign
79.07262810725923,3.553447775896845,0.0,0.1673592589755643,2,1,10,3,0.0,0.15576812847420934,0,0.4244966295539287,0.3480503297956211,0.16750153398587694,0,benign
239.28265415518607,5.616885048802972,0.4,0.20125808612073012,0,9,5,1,0.0,0.11151291775161262,0,0.36685065724841903,0.1878567004150172,0.007506351930721966,0,benign
166.15344423832218,3.8846035205381106,0.0,0.022411107271716108,0,9,21,0,0.03899539467926903,0.0,0,0.5320243137421613,0.05,0.0,0,benign
21.721071151375295,4.194492325454531,0.0,0.011786568215090915,0,6,0,3,0.02477053325961457,0.13096360328038154,0,0.050654862295634796,0.09995391552359192,0.0132945267765458,0,benign
232.8895356533608,4.6566177314699235,0.4,0.15935596945122585,0,10,5,5,0.009298084903603425,0.496462060370422,0,0.33638126132401724,0.39967223188872725,0.019981712278363803,0,benign
86.3054434529221,2.819337290851901,0.0,0.10987682314580528,0,8,12,1,0.022375392578982363,0.0,0,0.32981029944010987,0.32281330995879287,0.0,0,benign
418.41840700684673,4.150092478401092,0.0,0.197516796817384,1,6,21,0,0.029380766757000264,0.09676918692032692,0,0.270620452698925,0.11711277562402828,0.05023961972384937,0,benign
171.3229361488874,4.500253612547716,0.0,0.2077820745573066,0,8,25,0,0.0,0.06832058261367435,0,0.22815391864570822,0.25548491347927077,0.10790423275809732,0,benign
172.77988626428956,5.801773341553343,1.0,0.16572109332565035,2,180,61,4,0.0,0.0,0,0.06843773726802041,0.5063945635178821,0.052616511260621564,0,benign
609.1703354500872,2.013084023153011,0.0,0.1789691034895468,0,20,21,3,0.0,0.0943192969679161,0,0.29241266358562995,0.48744814681052173,0.13677543270561898,0,benign
215.94330721489354,5.139840823463499,0.0,0.13691048942296646,4,9,38,1,0.017122428726594717,0.05279848256544208,0,0.2963391951269885,0.21890917717920005,0.05041658583434435,0,benign
267.68982933552974,5.124619146760513,0.0,0.20656671684773198,0,1,58,0,0.1155554499456707,0.128663311360176,0,0.28292766028160715,0.4095694644787976,0.07601055665035322,0,benign
290.5146836285232,3.298705780738358,0.0,0.12854388229370517,0,5,31,0,0.04317657152845319,0.0017185015540166146,0,0.09754804844282822,0.09675890713032498,0.012470114194831412,0,benign
261.26884698542045,3.5331212902166325,0.0,0.015152306281384531,1,8,41,3,0.07307768491358355,0.09755738823373654,0,0.0815862244067528,0.05,0.05783258182784939,0,benign
246.92434015301828,2.792833270750326,0.4,0.22065384595853757,0,10,15,0,0.021563906747446862,0.0,0,0.2236670538927243,0.14422262642987083,0.0,1,benign
744.9789609126681,3.2709524310242797,1.0,0.04193035606274153,0,88,44,4,0.026566188569649943,0.0320862626009245,0,0.48630677901066766,0.18570224170744837,0.007891280471020716,0,benign
1149.2367542174457,5.037895403496479,0.0,0.2027259951398512,0,6,26,1,0.11953414980549659,0.05037378645415807,0,0.25085401246913086,0.23260474358221578,0.07102013523061519,0,benign
116.99999625183821,3.7967521967698197,0.0,0.1613366219748115,0,7,40,0,0.011149711448829721,0.1900771564956641,0,0.102773640837332,0.5148821142521718,0.0,0,benign
163.5497479076469,3.7011796780758797,0.0,0.23368089997434016,0,8,23,0,0.013199031192672342,0.03017561588522707,0,0.09156174636898406,0.05,0.0,0,benign
238.64454640706745,4.181183072261264,0.0,0.15224943042739314,0,26,0,6,0.06336872528396906,0.11098219976916565,0,0.5799737546001307,0.05,0.0,0,benign
58.65181543722477,5.423116705490032,1.0,0.04577759374856066,2,133,0,0,0.018684591510963782,0.038112552843658005,0,0.5845421319922884,0.14871199869223284,0.0,0,benign
126.55252463079306,3.881505235113451,0.0,0.1671181945673667,2,7,34,1,0.0,0.0,1,0.5100440701585843,0.2976214510485478,0.06422540669135211,0,benign
393.47279153397477,3.336870820651322,0.0,0.08281960907415206,2,9,3,0,0.0,0.061812247672779846,0,0.26494658005191013,0.05,0.04402316933249345,0,benign
1361.7830739501871,3.062781848505983,0.0,0.004904150495695064,1,13,57,9,0.0012320306667937663,0.0789921452664532,0,0.21706216012401686,0.2253328927643278,0.0,0,benign
